,Label
13524,0
21621,0
8026,1
16315,0
5703,1
9660,1
30591,0
7350,1
11960,0
9614,1
14519,0
11075,1
27212,0
13141,0
19627,0
22386,0
15223,0
29342,0
16033,0
29246,0
17794,0
26029,0
11447,0
7757,1
21828,0
8869,1
20480,0
27743,0
5242,1
12551,0
29666,0
22906,0
11724,0
4422,1
8518,1
18954,0
19647,0
25647,0
28677,0
11948,0
30369,0
6024,1
4847,1
29808,0
8507,1
23667,0
6315,1
24447,0
246,1
17172,0
12675,0
14697,0
15004,0
19010,0
15556,0
28085,0
21334,0
12836,0
6463,1
23458,0
19858,0
2691,1
26832,0
14150,0
18185,0
25156,0
19443,0
20304,0
18528,0
9168,1
12267,0
5366,1
10876,1
197,1
24303,0
1266,1
27054,0
767,1
12497,0
25962,0
30166,0
4670,1
3381,1
17108,0
29110,0
26536,0
7783,1
21396,0
22726,0
22860,0
27594,0
11252,1
15411,0
8401,1
4504,1
30626,0
27301,0
6390,1
10112,1
19626,0
10213,1
3417,1
11305,1
18457,0
17009,0
15101,0
21597,0
24118,0
14182,0
21519,0
6805,1
18702,0
27478,0
7691,1
20174,0
22004,0
508,1
22371,0
3017,1
19767,0
20620,0
20433,0
14453,0
12224,0
20478,0
28536,0
14376,0
29144,0
11608,0
3192,1
17757,0
10956,1
13809,0
21514,0
19685,0
6793,1
16201,0
28567,0
2955,1
8951,1
13013,0
16723,0
29099,0
25465,0
4676,1
29569,0
24266,0
3679,1
25192,0
17804,0
29805,0
20286,0
22263,0
30280,0
10822,1
1404,1
25485,0
7974,1
29395,0
28256,0
11186,1
12052,0
10190,1
19793,0
222,1
20881,0
13826,0
2833,1
27269,0
9396,1
26427,0
18574,0
16954,0
10126,1
25295,0
16713,0
21354,0
12761,0
17581,0
30218,0
6683,1
22176,0
26403,0
22151,0
13377,0
15123,0
9538,1
12012,0
22377,0
20074,0
30076,0
827,1
14413,0
11633,0
27299,0
17960,0
10025,1
7619,1
25658,0
25884,0
8240,1
11639,0
14502,0
16198,0
4488,1
17737,0
16193,0
23292,0
21175,0
4820,1
18045,0
8919,1
29450,0
4586,1
21020,0
15677,0
9457,1
29488,0
26361,0
15449,0
25300,0
5740,1
11825,0
10933,1
20169,0
11693,0
19427,0
5349,1
28750,0
7946,1
18170,0
9733,1
14358,0
9274,1
19937,0
20514,0
13956,0
25138,0
14447,0
18888,0
9137,1
3765,1
4846,1
15254,0
17459,0
27652,0
4505,1
30578,0
14681,0
18894,0
27925,0
25358,0
1020,1
18949,0
19773,0
29573,0
17622,0
5549,1
1329,1
23528,0
18100,0
1434,1
23691,0
25555,0
24617,0
13160,0
12614,0
7198,1
19048,0
9626,1
24790,0
12298,0
5125,1
18019,0
15730,0
26777,0
12136,0
16592,0
11745,0
21117,0
20190,0
1225,1
6978,1
29825,0
19613,0
21596,0
28752,0
29143,0
26933,0
27814,0
21523,0
3823,1
27000,0
495,1
7037,1
16662,0
18757,0
15470,0
16731,0
221,1
13047,0
15381,0
27252,0
10218,1
21268,0
12010,0
27788,0
14498,0
1403,1
19357,0
5530,1
21038,0
8280,1
23632,0
14903,0
25820,0
23344,0
20722,0
30674,0
19418,0
26391,0
24559,0
18952,0
8152,1
25895,0
182,1
19909,0
10739,1
752,1
26858,0
12750,0
7569,1
19655,0
24630,0
14069,0
28175,0
12441,0
16420,0
914,1
5245,1
497,1
3927,1
21610,0
25649,0
13698,0
762,1
30275,0
9317,1
25688,0
25456,0
1459,1
28608,0
15952,0
28269,0
4330,1
28193,0
13075,0
27931,0
25297,0
29426,0
23898,0
22594,0
26355,0
2491,1
949,1
19490,0
21092,0
16256,0
21052,0
16454,0
29641,0
26611,0
7335,1
9084,1
538,1
2680,1
25306,0
12631,0
2462,1
19144,1
26554,0
2399,1
9677,1
29258,0
23985,0
12865,0
19102,0
13120,0
8665,1
2009,1
28164,0
20503,0
13598,0
1168,1
11060,1
15867,0
15572,0
22633,0
10711,1
327,1
24298,0
14768,0
29455,0
21094,0
9435,1
8880,1
27711,0
9600,1
20954,0
30172,0
21356,0
19979,0
29078,0
26098,0
27183,0
9387,1
30314,0
12454,0
3272,1
5658,1
17391,0
30198,0
13534,0
21719,0
4968,1
27694,0
4498,1
24350,0
7558,1
9934,1
7181,1
10262,1
13182,0
5742,1
18544,0
12979,0
13790,0
29601,0
20476,0
22443,0
12208,0
29660,0
976,1
13535,0
27197,0
18141,0
6727,1
17605,0
21818,0
1034,1
5136,1
24256,0
30086,0
24234,0
6856,1
28853,0
29663,0
20289,0
19661,0
739,1
25159,0
12110,0
18008,0
28153,0
25681,0
3902,1
30383,0
14242,0
29935,0
26577,0
1421,1
3033,1
28397,0
7852,1
20694,0
9639,1
18502,0
6314,1
30351,0
19495,0
8168,1
3110,1
6443,1
28784,0
29757,0
953,1
24244,0
13520,0
11846,0
10430,1
21131,0
292,1
8812,1
3826,1
1385,1
18917,0
17837,0
11543,0
7682,1
27292,0
27477,0
11442,0
12126,0
6776,1
18900,0
18284,0
7903,1
21722,0
28170,0
24931,0
21575,0
16017,0
26645,0
15033,0
25560,0
16844,0
20856,0
17713,0
16461,0
16757,0
15573,0
21214,0
12492,0
15164,0
29467,0
2580,1
8594,1
27033,0
23918,0
7447,1
15632,0
25783,0
5697,1
22525,0
11375,0
29087,0
3076,1
19044,0
6087,1
14784,0
24715,0
21754,0
2769,1
7226,1
17629,0
16633,0
16599,0
11641,0
2352,1
30295,0
11139,1
1171,1
15958,0
15281,0
14503,0
13072,0
25170,0
5726,1
25916,0
30617,0
7111,1
3691,1
19958,0
23692,0
9783,1
23889,0
14737,0
27125,0
311,1
10721,1
24852,0
8221,1
11165,1
13241,0
655,1
30367,0
12075,0
16409,0
22731,0
17313,0
596,1
6047,1
20138,0
4775,1
9474,1
20775,0
2298,1
14925,0
21143,0
19134,1
3377,1
23408,0
21010,0
5201,1
8901,1
10856,1
18295,0
7032,1
18058,0
23427,0
18355,0
28410,0
16268,0
4194,1
12989,0
4356,1
17150,0
24191,0
14818,0
25761,0
2630,1
14711,0
24675,0
25062,0
15625,0
22896,0
10634,1
29199,0
18486,0
20589,0
17654,0
14261,0
27005,0
29534,0
16001,0
9163,1
23393,0
28032,0
21659,0
29189,0
1169,1
17572,0
24738,0
21892,0
14980,0
4115,1
27186,0
27338,0
30642,0
10232,1
8473,1
15462,0
23460,0
27180,0
8104,1
24610,0
23823,0
18641,0
12868,0
8585,1
11346,0
20445,0
1812,1
17311,0
22074,0
19970,0
9183,1
21487,0
7704,1
8923,1
20922,0
27423,0
28050,0
7405,1
17028,0
30618,0
26250,0
28379,0
27520,0
8631,1
4285,1
10154,1
487,1
23706,0
21590,0
8938,1
6510,1
21853,0
11135,1
2185,1
20745,0
13056,0
9149,1
5324,1
30125,0
2199,1
6244,1
30690,0
3224,1
9966,1
20359,0
2410,1
9420,1
8668,1
7168,1
26512,0
1363,1
20009,0
25351,0
14224,0
22355,0
11220,1
23236,0
2927,1
5184,1
20736,0
4596,1
12910,0
2897,1
20715,0
26523,0
1903,1
17419,0
6397,1
14488,0
23006,0
4890,1
19281,0
5589,1
30297,0
14610,0
22286,0
27017,0
22429,0
16649,0
11251,1
3225,1
24863,0
18322,0
30082,0
5394,1
9129,1
13592,0
15348,0
18219,0
25800,0
7821,1
5323,1
10145,1
558,1
22905,0
15199,0
8674,1
5752,1
1355,1
22893,0
24667,0
9336,1
28457,0
23946,0
4449,1
22231,0
24764,0
1389,1
27315,0
16586,0
20685,0
8589,1
11398,0
11519,0
8251,1
3877,1
23327,0
13340,0
1134,1
29622,0
23419,0
23160,0
11755,0
3783,1
18613,0
2948,1
30070,0
19502,0
8648,1
4985,1
16031,0
8517,1
27907,0
30062,0
18177,0
11799,0
15205,0
2196,1
7507,1
6109,1
27789,0
26278,0
5756,1
14190,0
2355,1
22861,0
3716,1
5513,1
2016,1
17374,0
16900,0
4608,1
13175,0
16549,0
25508,0
1237,1
10372,1
29722,0
30294,0
10629,1
20876,0
26115,0
13296,0
22453,0
8476,1
18227,0
6984,1
16352,0
5404,1
21529,0
24462,0
23480,0
17702,0
20177,0
18834,0
19745,0
30694,0
822,1
17770,0
13476,0
7177,1
25052,0
22967,0
9159,1
16025,0
14346,0
8101,1
13288,0
8136,1
16736,0
23019,0
13508,0
11643,0
6647,1
10011,1
22866,0
7478,1
19673,0
20591,0
9417,1
8970,1
9023,1
10684,1
1262,1
4140,1
11393,0
14591,0
25724,0
27088,0
3582,1
11844,0
30547,0
17091,0
19387,0
3025,1
19355,0
13113,0
14549,0
12332,0
2865,1
28532,0
14897,0
24897,0
19631,0
3310,1
14440,0
843,1
10103,1
6002,1
6593,1
2709,1
28082,0
29472,0
15669,0
4990,1
2964,1
1273,1
23505,0
13242,0
8541,1
8319,1
12450,0
30163,0
12259,0
26402,0
11315,1
29178,0
17847,0
1593,1
25370,0
29715,0
5102,1
29372,0
9057,1
788,1
7389,1
4417,1
13890,0
21217,0
880,1
2134,1
23003,0
20388,0
2818,1
28950,0
1398,1
8079,1
13168,0
3498,1
24557,0
30445,0
18593,0
27431,0
1166,1
27502,0
28300,0
10622,1
1102,1
2270,1
24164,0
21481,0
10976,1
20833,0
22946,0
27943,0
743,1
15345,0
20727,0
23779,0
24679,0
6680,1
6284,1
20457,0
29360,0
2669,1
15354,0
5813,1
8324,1
14277,0
21278,0
10110,1
19110,0
9398,1
23454,0
29973,0
27198,0
30498,0
7203,1
21247,0
28285,0
22779,0
21634,0
21943,0
29012,0
15315,0
11689,0
12018,0
4606,1
13284,0
23122,0
7393,1
10261,1
30132,0
4884,1
4341,1
17844,0
21266,0
14206,0
9102,1
16276,0
11304,1
11883,0
24645,0
1351,1
7954,1
20966,0
1184,1
3559,1
14752,0
27883,0
18271,0
5107,1
26743,0
5772,1
9202,1
5505,1
22066,0
3281,1
16815,0
13701,0
15347,0
7992,1
15407,0
4599,1
8991,1
6517,1
3946,1
8660,1
27708,0
20148,0
18419,0
18567,0
25648,0
29993,0
14115,0
4273,1
12566,0
5506,1
7164,1
6540,1
456,1
28557,0
21040,0
4792,1
153,1
16061,0
29887,0
7752,1
4001,1
19141,1
20100,0
14643,0
24651,0
30150,0
18835,0
22692,0
18882,0
29642,0
6860,1
13400,0
18254,0
26210,0
1783,1
10554,1
13482,0
7074,1
1982,1
18955,0
211,1
30393,0
30148,0
21383,0
3522,1
13627,0
20974,0
25181,0
20492,0
28274,0
8434,1
2136,1
3830,1
4845,1
30537,0
17135,0
30209,0
16663,0
19480,0
492,1
1789,1
16776,0
14962,0
24409,0
6987,1
7134,1
23977,0
18919,0
18053,0
27354,0
27473,0
13704,0
14934,0
12558,0
17044,0
12028,0
20716,0
22694,0
17710,0
1406,1
9697,1
9372,1
23917,0
20526,0
27121,0
29542,0
4539,1
22097,0
9351,1
14781,0
16197,0
15176,0
26052,0
786,1
7993,1
10628,1
13673,0
13386,0
13183,0
16159,0
1887,1
25207,0
3196,1
10796,1
14459,0
24531,0
766,1
3770,1
8996,1
13533,0
16118,0
10660,1
2916,1
21255,0
16453,0
16965,0
28673,0
28844,0
26304,0
19953,0
3313,1
11010,1
15530,0
4731,1
26610,0
4519,1
29260,0
17324,0
21507,0
18107,0
25442,0
8160,1
6965,1
9873,1
2735,1
23399,0
18886,0
23336,0
9190,1
28415,0
17477,0
1308,1
14468,0
30734,0
3527,1
21428,0
6376,1
21201,0
27639,0
8899,1
28711,0
14473,0
19969,0
28266,0
21778,0
25320,0
28341,0
22051,0
3289,1
2498,1
27771,0
18373,0
718,1
14532,0
25223,0
7589,1
15001,0
29505,0
15660,0
2729,1
6059,1
6756,1
25901,0
14630,0
2489,1
11695,0
25894,0
13345,0
194,1
8510,1
29942,0
6645,1
20743,0
15139,0
17647,0
3955,1
17947,0
7213,1
22303,0
5383,1
19318,0
13112,0
22374,0
11358,0
18428,0
26700,0
14098,0
16351,0
8843,1
14545,0
19197,0
14370,0
20195,0
10707,1
5129,1
5074,1
9139,1
682,1
10977,1
11331,0
28027,0
23379,0
6041,1
20411,0
20882,0
1512,1
1687,1
14359,0
25574,0
16072,0
24546,0
987,1
20684,0
1437,1
5112,1
30104,0
6381,1
10101,1
22472,0
19893,0
10802,1
28961,0
13522,0
21641,0
17777,0
13784,0
3422,1
22656,0
8100,1
13887,0
11934,0
27824,0
14746,0
30715,0
8210,1
21622,0
7115,1
591,1
26600,0
13429,0
12568,0
1120,1
2744,1
28900,0
26840,0
25771,0
28504,0
27575,0
9843,1
8703,1
7984,1
1656,1
29529,0
15154,0
340,1
28121,0
1440,1
11471,0
29925,0
30546,0
23289,0
2835,1
28975,0
8097,1
24930,0
5134,1
15835,0
22931,0
19359,0
26506,0
2135,1
25039,0
16062,0
7728,1
22707,0
25664,0
30353,0
29871,0
28999,0
15838,0
9862,1
4219,1
7912,1
17520,0
2908,1
16158,0
26219,0
9763,1
19972,0
15773,0
27616,0
1193,1
6189,1
13348,0
30528,0
22837,0
18303,0
20962,0
3203,1
6950,1
1821,1
1232,1
27101,0
15499,0
29661,0
23937,0
8764,1
2915,1
3176,1
16622,0
17239,0
16335,0
2208,1
11336,0
5039,1
8725,1
21802,0
27511,0
9752,1
17965,0
12570,0
27350,0
1945,1
20319,0
5629,1
6133,1
19935,0
2938,1
18927,0
9740,1
12423,0
26957,0
17999,0
27091,0
26630,0
13908,0
16488,0
19619,0
29939,0
23623,0
8531,1
17515,0
20742,0
10818,1
24026,0
29760,0
5850,1
12147,0
7544,1
30197,0
8021,1
22751,0
20393,0
22677,0
2852,1
23350,0
17161,0
8898,1
11766,0
29777,0
17376,0
20350,0
4162,1
3699,1
29570,0
8284,1
14917,0
11871,0
8387,1
15728,0
22811,0
13570,0
12715,0
21476,0
27952,0
18651,0
18397,0
22037,0
12098,0
16679,0
343,1
10129,1
7906,1
17580,0
8108,1
12391,0
13481,0
21674,0
16272,0
29351,0
9229,1
1804,1
6758,1
23607,0
14625,0
29518,0
3465,1
2672,1
20161,0
3945,1
16289,0
23789,0
17086,0
6184,1
19125,1
9675,1
23204,0
17695,0
14657,0
7512,1
15525,0
6447,1
21153,0
22690,0
19290,0
7840,1
2932,1
6959,1
763,1
10847,1
8641,1
27065,0
8193,1
27384,0
15441,0
19883,0
66,1
23790,0
15617,0
28708,0
29801,0
11828,0
10137,1
4469,1
11049,1
27882,0
19458,0
5916,1
21447,0
18060,0
21071,0
24065,0
25695,0
14345,0
6176,1
30568,0
27675,0
23778,0
6961,1
3325,1
1951,1
20066,0
29586,0
9514,1
28241,0
16761,0
29304,0
18862,0
12410,0
11821,0
7493,1
4768,1
24459,0
12550,0
4135,1
3990,1
18429,0
28273,0
6975,1
27519,0
25056,0
8876,1
22398,0
18918,0
14828,0
16680,0
1255,1
29251,0
28927,0
22088,0
26083,0
23183,0
15674,0
16796,0
2603,1
23674,0
969,1
16284,0
4935,1
22816,0
13567,0
11173,1
19235,0
29422,0
27349,0
18823,0
14616,0
7056,1
17968,0
21772,0
5210,1
7414,1
18926,0
10673,1
3158,1
23948,0
25598,0
18685,0
4462,1
2243,1
3847,1
26998,0
10839,1
13333,0
3047,1
10385,1
1415,1
30442,0
18724,0
7371,1
22897,0
2398,1
27741,0
24947,0
9921,1
17761,0
7700,1
1739,1
1013,1
7895,1
19573,0
1885,1
14972,0
27846,0
14674,0
22531,0
26705,0
24338,0
17143,0
12015,0
13628,0
7942,1
7010,1
20079,0
10955,1
18092,0
17719,0
1413,1
2279,1
2646,1
160,1
10122,1
4635,1
25601,0
3012,1
11973,0
29524,0
22670,0
22243,0
409,1
25755,0
21036,0
12698,0
24926,0
15967,0
18696,0
9768,1
2161,1
11954,0
1176,1
14163,0
15986,0
12531,0
11999,0
25711,0
16552,0
2030,1
27732,0
13856,0
16411,0
13619,0
21560,0
17001,0
28642,0
16229,0
19911,0
24718,0
18174,0
15533,0
14474,0
24717,0
16410,0
15863,0
6664,1
25354,0
10935,1
26841,0
6555,1
20163,0
30348,0
3133,1
22653,0
17954,0
10519,1
8630,1
14009,0
10422,1
2698,1
17179,0
2427,1
10572,1
318,1
3985,1
26389,0
26830,0
19864,0
25484,0
27997,0
19095,0
25878,0
28745,0
1851,1
15454,0
29686,0
13352,0
2739,1
20041,0
26458,0
13132,0
29608,0
15546,0
24195,0
13416,0
25413,0
3666,1
26526,0
640,1
3665,1
14526,0
7050,1
3007,1
30093,0
23092,0
22177,0
5503,1
20556,0
12804,0
27886,0
6656,1
24566,0
619,1
20167,0
8956,1
8852,1
19226,0
20682,0
5806,1
25279,0
9532,1
10184,1
11160,1
28029,0
11090,1
23446,0
30111,0
3267,1
24120,0
4537,1
25051,0
12508,0
5838,1
18518,0
25271,0
10090,1
26088,0
2176,1
24786,0
4998,1
27963,0
5524,1
3519,1
14857,0
11058,1
24203,0
26763,0
26242,0
9938,1
2211,1
5191,1
12807,0
19123,1
1987,1
29179,0
29780,0
9081,1
2354,1
6469,1
14442,0
5237,1
22486,0
18742,0
11352,0
22949,0
8847,1
22145,0
27229,0
30539,0
8708,1
2877,1
16220,0
21395,0
9535,1
18604,0
18205,0
3394,1
19373,0
6167,1
28598,0
24841,0
760,1
27530,0
29627,0
27861,0
28713,0
14806,0
1082,1
21612,0
4164,1
10242,1
19734,0
8004,1
19233,0
27785,0
4023,1
29145,0
27670,0
426,1
29650,0
3973,1
9617,1
6829,1
26321,0
5579,1
8584,1
7265,1
16959,0
22907,0
8282,1
5957,1
23022,0
7224,1
2006,1
18533,0
23343,0
15629,0
16654,0
23794,0
701,1
1711,1
12563,0
9466,1
12902,0
15313,0
20459,0
30195,0
15423,0
30379,0
2654,1
24372,0
8687,1
10846,1
17915,0
8217,1
14166,0
22604,0
5350,1
26072,0
6602,1
5951,1
25494,0
12220,0
22922,0
5490,1
26993,0
4101,1
5522,1
26200,0
2040,1
25919,0
24755,0
27747,0
10520,1
